SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_ID,SEASON,PLAYER_NAME,OPPONENT,TEAM_ABBREVIATION,OPP_DEF_RATING,PTS_vs_DefAdj
22022,1630173,0022200856,"Feb 12, 2023",TOR vs. DET,W,33,4,10,0.4,0,2,0.0,3,6,0.5,4,7,11,1,0,0,0,2,11,5,1,1630173,2022-23,Precious Achiuwa,DET,DET,117.8,0.0933786078098472
22022,1630173,0022200839,"Feb 10, 2023",TOR vs. UTA,L,31,7,11,0.636,2,4,0.5,0,0,0.0,1,3,4,4,0,0,1,4,16,-5,1,1630173,2022-23,Precious Achiuwa,UTA,UTA,116.0,0.13793103448275862
22022,1630173,0022200826,"Feb 08, 2023",TOR vs. SAS,W,28,4,6,0.667,1,2,0.5,1,2,0.5,1,6,7,0,1,2,1,4,10,-1,1,1630173,2022-23,Precious Achiuwa,SAS,SAS,119.6,0.08361204013377926
22022,1630173,0022200805,"Feb 05, 2023",TOR @ MEM,W,31,5,12,0.417,0,3,0.0,0,0,0.0,1,6,7,0,4,0,0,1,10,-11,1,1630173,2022-23,Precious Achiuwa,MEM,MEM,110.7,0.09033423667570009
22022,1630173,0022200789,"Feb 03, 2023",TOR @ HOU,W,29,2,7,0.286,0,2,0.0,5,9,0.556,3,5,8,2,1,1,2,6,9,-8,1,1630173,2022-23,Precious Achiuwa,HOU,HOU,118.6,0.07588532883642496
22022,1630173,0022200776,"Feb 01, 2023",TOR @ UTA,L,25,6,8,0.75,0,0,0.0,1,4,0.25,5,1,6,1,1,1,0,4,13,3,1,1630173,2022-23,Precious Achiuwa,UTA,UTA,116.0,0.11206896551724138
22022,1630173,0022200762,"Jan 30, 2023",TOR @ PHX,L,34,5,9,0.556,0,1,0.0,1,2,0.5,5,7,12,1,1,1,1,3,11,-6,1,1630173,2022-23,Precious Achiuwa,PHX,PHX,112.3,0.09795191451469279
22022,1630173,0022200751,"Jan 28, 2023",TOR @ POR,W,33,11,16,0.688,1,2,0.5,4,4,1.0,3,10,13,0,2,1,2,3,27,27,1,1630173,2022-23,Precious Achiuwa,POR,POR,118.0,0.2288135593220339
22022,1630173,0022200740,"Jan 27, 2023",TOR @ GSW,L,36,8,12,0.667,0,2,0.0,1,3,0.333,5,6,11,2,1,0,2,2,17,-8,1,1630173,2022-23,Precious Achiuwa,GSW,GSW,113.4,0.14991181657848324
22022,1630173,0022200728,"Jan 25, 2023",TOR @ SAC,W,28,9,12,0.75,1,3,0.333,0,0,0.0,1,4,5,0,0,0,3,3,19,3,1,1630173,2022-23,Precious Achiuwa,SAC,SAC,116.0,0.16379310344827586
22022,1630173,0022200700,"Jan 22, 2023",TOR vs. NYK,W,36,2,4,0.5,0,0,0.0,8,10,0.8,4,7,11,1,2,0,2,5,12,3,1,1630173,2022-23,Precious Achiuwa,NYK,NYK,114.2,0.10507880910683012
22022,1630173,0022200692,"Jan 21, 2023",TOR vs. BOS,L,37,7,15,0.467,1,3,0.333,2,2,1.0,1,10,11,3,2,2,2,2,17,13,1,1630173,2022-23,Precious Achiuwa,BOS,BOS,110.6,0.15370705244122967
22022,1630173,0022200680,"Jan 19, 2023",TOR @ MIN,L,21,5,8,0.625,1,1,1.0,0,4,0.0,3,1,4,1,0,2,0,2,11,2,1,1630173,2022-23,Precious Achiuwa,MIN,MIN,113.1,0.09725906277630417
22022,1630173,0022200665,"Jan 17, 2023",TOR @ MIL,L,26,4,10,0.4,2,3,0.667,1,2,0.5,5,2,7,0,0,1,1,2,11,4,1,1630173,2022-23,Precious Achiuwa,MIL,MIL,110.9,0.09918845807033363
22022,1630173,0022200659,"Jan 16, 2023",TOR @ NYK,W,20,2,6,0.333,0,2,0.0,4,4,1.0,1,7,8,0,0,0,0,3,8,-8,1,1630173,2022-23,Precious Achiuwa,NYK,NYK,114.2,0.07005253940455342
