SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_ID,fantasy_points,fantasy_points_rolling_3,fantasy_points_rolling_5,fantasy_points_rolling_10,MIN_rolling_3,MIN_rolling_5,MIN_rolling_10,IS_HOME,LAST_GAME_DATE,DAYS_REST
22023,2544,22300061,2023-10-24,LAL @ DEN,L,29,10,16,0.625,1,4,0.25,0,1,0.0,1,7,8,5,1,0,0,1,21,7,1,2544,40.5,46.583333333333336,47.4,44.375,34.333333333333336,35.6,33.6,0,,0
22023,2544,22300076,2023-10-26,LAL vs. PHX,W,35,7,14,0.5,1,5,0.2,6,8,0.75,1,7,8,9,2,2,5,1,21,22,1,2544,49.5,44.0,48.45,46.675,35.666666666666664,36.8,34.2,1,2023-10-24,2
22023,2544,22300100,2023-10-29,LAL @ SAC,L,39,11,19,0.579,3,8,0.375,2,6,0.333,0,15,15,8,0,0,8,2,27,-5,1,2544,49.75,49.0,47.65,47.3,38.0,37.2,34.2,0,2023-10-26,3
22023,2544,22300111,2023-10-30,LAL vs. ORL,W,33,7,17,0.412,2,6,0.333,3,4,0.75,0,3,3,4,3,1,5,0,19,5,1,2544,32.75,47.666666666666664,42.8,48.375,36.666666666666664,34.8,34.3,1,2023-10-29,1
22023,2544,22300127,2023-11-01,LAL vs. LAC,W,42,13,19,0.684,4,8,0.5,5,10,0.5,0,12,12,7,1,2,4,3,35,6,1,2544,64.5,51.916666666666664,47.4,48.825,38.0,35.4,33.4,1,2023-10-30,2
22023,2544,22300134,2023-11-04,LAL @ ORL,L,35,8,15,0.533,2,5,0.4,6,7,0.857,1,8,9,5,3,0,3,1,24,12,1,2544,45.75,38.916666666666664,41.35,46.85,33.0,31.6,32.8,0,2023-11-01,3
22023,2544,22300150,2023-11-06,LAL @ MIA,L,37,13,23,0.565,0,4,0.0,4,4,1.0,0,4,4,3,1,3,5,4,30,6,1,2544,45.5,42.25,44.9,46.725,33.333333333333336,31.6,32.9,0,2023-11-04,2
22023,2544,22300163,2023-11-08,LAL @ HOU,L,27,7,13,0.538,0,2,0.0,4,5,0.8,1,5,6,2,0,0,3,1,18,-24,1,2544,25.5,38.5,46.95,45.125,28.666666666666668,31.2,32.2,0,2023-11-06,2
22023,2544,22300015,2023-11-10,LAL @ PHX,W,36,11,17,0.647,3,4,0.75,7,11,0.636,1,10,11,6,1,1,4,1,32,2,1,2544,55.75,51.166666666666664,53.95,46.425,31.333333333333332,33.8,32.4,0,2023-11-08,2
22023,2544,22300026,2023-11-14,LAL vs. MEM,W,23,6,11,0.545,3,6,0.5,1,2,0.5,0,9,9,6,1,0,4,1,16,15,1,2544,34.25,51.166666666666664,50.25,45.35,31.0,31.4,32.3,1,2023-11-10,4
22023,2544,22300198,2023-11-15,LAL vs. SAC,L,35,9,15,0.6,3,7,0.429,7,8,0.875,2,8,10,12,4,1,6,1,28,0,1,2544,63.5,59.916666666666664,52.35,45.075,36.666666666666664,34.0,33.5,1,2023-11-14,1
22023,2544,22300036,2023-11-17,LAL @ POR,W,35,13,22,0.591,5,9,0.556,4,6,0.667,0,5,5,9,2,0,3,3,35,19,1,2544,55.75,51.166666666666664,48.55,45.275,33.0,34.2,34.0,0,2023-11-15,2
22023,2544,22300216,2023-11-19,LAL vs. HOU,W,40,14,19,0.737,2,5,0.4,7,9,0.778,1,5,6,8,3,0,2,0,37,2,1,2544,60.5,47.5,43.3,44.525,33.333333333333336,33.2,32.8,1,2023-11-17,2
22023,2544,22300042,2023-11-21,LAL vs. UTA,W,24,6,10,0.6,3,5,0.6,2,2,1.0,1,6,7,9,0,0,2,0,17,14,1,2544,37.25,42.166666666666664,38.9,44.625,32.0,31.0,32.8,1,2023-11-19,2
22023,2544,22300238,2023-11-22,LAL vs. DAL,L,36,9,19,0.474,4,9,0.444,4,7,0.571,2,7,9,7,0,0,3,0,26,7,1,2544,44.75,39.583333333333336,40.45,46.375,34.0,33.2,34.0,1,2023-11-21,1
22023,2544,22300242,2023-11-25,LAL @ CLE,W,36,8,23,0.348,1,9,0.111,5,7,0.714,1,5,6,6,2,2,4,1,22,2,1,2544,44.5,37.5,37.8,47.425,31.666666666666668,33.0,34.3,0,2023-11-22,3
22023,2544,22300255,2023-11-27,LAL @ PHI,L,30,8,12,0.667,1,1,1.0,1,2,0.5,0,0,0,5,1,1,1,0,18,-30,1,2544,29.5,37.666666666666664,42.0,48.375,31.333333333333332,33.8,34.4,0,2023-11-25,2
22023,2544,22300258,2023-11-29,LAL @ DET,W,29,9,19,0.474,2,6,0.333,5,5,1.0,2,6,8,3,0,0,1,0,25,26,1,2544,38.5,38.333333333333336,45.75,52.05,33.0,32.4,35.1,0,2023-11-27,2
22023,2544,22300271,2023-11-30,LAL @ OKC,L,35,7,12,0.583,4,8,0.5,3,4,0.75,2,10,12,6,1,1,5,1,21,-18,1,2544,45.0,47.333333333333336,50.35,51.825,36.666666666666664,34.6,35.9,0,2023-11-29,1
22023,2544,22300291,2023-12-02,LAL vs. HOU,W,35,7,17,0.412,0,4,0.0,2,5,0.4,0,4,4,7,1,1,5,0,16,16,1,2544,31.5,48.416666666666664,52.3,50.875,32.666666666666664,34.8,34.9,1,2023-11-30,2
22023,2544,22301203,2023-12-05,LAL vs. PHX,W,40,12,25,0.48,2,4,0.5,5,6,0.833,3,5,8,11,5,0,2,3,31,12,1,2544,65.5,58.416666666666664,57.05,52.4,34.333333333333336,35.6,35.3,1,2023-12-02,3
22023,2544,22301230,2023-12-07,LAL vs. NOP,W,23,9,12,0.75,4,4,1.0,8,8,1.0,0,5,5,8,0,0,0,1,30,36,1,2544,48.25,54.833333333333336,54.75,50.975,33.0,35.0,35.0,1,2023-12-05,2
22023,2544,22300306,2023-12-12,LAL @ DAL,L,40,14,27,0.519,3,8,0.375,2,3,0.667,2,6,8,9,3,1,4,1,33,-4,1,2544,61.5,57.166666666666664,58.35,49.25,38.333333333333336,37.8,36.5,0,2023-12-07,5
22023,2544,22300331,2023-12-15,LAL @ SAS,L,36,7,17,0.412,2,6,0.333,7,10,0.7,2,5,7,14,2,0,2,1,23,-28,1,2544,54.75,54.666666666666664,53.3,48.575,37.333333333333336,37.2,36.4,0,2023-12-12,3
22023,2544,22300359,2023-12-18,LAL vs. NYK,L,39,10,23,0.435,2,8,0.25,3,4,0.75,1,10,11,11,1,0,2,1,25,-13,1,2544,55.25,58.5,49.45,47.45,37.666666666666664,35.0,36.6,1,2023-12-15,3
22023,2544,22300370,2023-12-20,LAL @ CHI,L,37,10,18,0.556,1,3,0.333,4,4,1.0,2,8,10,9,1,2,5,0,25,-11,1,2544,54.0,52.166666666666664,47.75,46.75,37.0,35.0,36.2,0,2023-12-18,2
22023,2544,22300397,2023-12-23,LAL @ OKC,W,37,13,20,0.65,5,5,1.0,9,9,1.0,2,5,7,7,2,2,3,0,40,10,1,2544,66.25,46.0,47.2,44.125,33.0,35.0,34.9,0,2023-12-20,3
22023,2544,22300403,2023-12-25,LAL vs. BOS,L,37,5,14,0.357,1,2,0.5,5,6,0.833,0,9,9,8,0,0,3,1,16,-11,1,2544,36.25,39.5,40.15,41.275,33.666666666666664,35.2,35.1,1,2023-12-23,2
22023,2544,22300428,2023-12-28,LAL vs. CHA,W,25,7,13,0.538,2,5,0.4,1,1,1.0,0,4,4,11,0,0,3,0,17,1,1,2544,35.5,44.5,43.85,42.25,33.666666666666664,35.6,34.7,1,2023-12-25,3
22023,2544,22300443,2023-12-30,LAL @ MIN,L,39,10,21,0.476,1,4,0.25,5,7,0.714,0,3,3,6,3,1,1,2,26,-5,1,2544,46.75,43.0,45.45,42.825,38.0,38.2,35.6,0,2023-12-28,2
22023,2544,22300446,2023-12-31,LAL @ NOP,L,37,12,24,0.5,3,7,0.429,7,8,0.875,0,5,5,8,0,1,4,2,34,-11,1,2544,51.25,45.666666666666664,45.75,42.025,38.0,37.4,34.8,0,2023-12-30,1
22023,2544,22300475,2024-01-03,LAL vs. MIA,L,38,6,18,0.333,0,6,0.0,0,0,0.0,0,6,6,9,0,0,2,2,12,-20,1,2544,31.0,43.083333333333336,41.05,41.6,38.333333333333336,34.8,34.7,1,2023-12-31,3
22023,2544,22300491,2024-01-05,LAL vs. MEM,L,39,11,24,0.458,4,9,0.444,6,10,0.6,2,3,5,7,5,0,4,0,32,-8,1,2544,54.75,48.833333333333336,42.4,46.1,37.333333333333336,35.0,35.7,1,2024-01-03,2
22023,2544,22300505,2024-01-07,LAL vs. LAC,W,38,11,19,0.579,1,3,0.333,2,3,0.667,1,7,8,7,1,0,4,2,25,5,1,2544,43.5,39.833333333333336,40.65,45.575,32.333333333333336,33.8,35.5,1,2024-01-05,2
22023,2544,22300516,2024-01-09,LAL vs. TOR,W,35,8,17,0.471,2,5,0.4,4,6,0.667,0,5,5,12,1,1,3,0,22,0,1,2544,48.25,37.916666666666664,40.2,45.75,32.666666666666664,33.0,35.3,1,2024-01-07,2
22023,2544,22300531,2024-01-11,LAL vs. PHX,L,24,3,11,0.273,0,4,0.0,4,7,0.571,0,5,5,9,1,0,4,1,10,-25,1,2544,27.75,37.166666666666664,38.3,45.3,32.0,32.2,35.8,1,2024-01-09,2
22023,2544,22300565,2024-01-15,LAL vs. OKC,W,39,12,20,0.6,1,2,0.5,0,1,0.0,0,7,7,6,0,0,5,1,25,2,1,2544,37.75,41.666666666666664,42.15,46.775,35.333333333333336,34.6,37.4,1,2024-01-11,4
22023,2544,22300577,2024-01-17,LAL vs. DAL,W,33,10,19,0.526,3,7,0.429,2,2,1.0,1,7,8,8,1,0,3,1,25,20,1,2544,46.0,42.0,49.8,47.975,32.666666666666664,36.4,37.0,1,2024-01-15,2
22023,2544,22300591,2024-01-19,LAL vs. BKN,L,34,9,22,0.409,2,5,0.4,4,5,0.8,5,6,11,5,0,0,4,1,24,-13,1,2544,41.25,42.333333333333336,50.5,48.375,33.666666666666664,37.2,37.5,1,2024-01-17,2
22023,2544,22300605,2024-01-21,LAL vs. POR,W,31,8,16,0.5,3,8,0.375,9,10,0.9,0,5,5,5,0,0,3,2,28,28,1,2544,38.75,53.916666666666664,51.3,47.675,38.333333333333336,37.6,37.2,1,2024-01-19,2
22023,2544,22300633,2024-01-25,LAL vs. CHI,W,36,10,19,0.526,3,4,0.75,2,2,1.0,0,4,4,12,2,0,5,2,25,14,1,2544,47.0,57.5,52.3,49.025,40.333333333333336,39.4,37.5,1,2024-01-21,4
22023,2544,22300650,2024-01-27,LAL @ GSW,W,48,14,25,0.56,2,4,0.5,6,6,1.0,1,19,20,12,0,0,3,2,36,-6,1,2544,76.0,56.916666666666664,51.4,50.2,40.333333333333336,40.2,37.6,0,2024-01-25,2
22023,2544,22300662,2024-01-29,LAL @ HOU,L,37,9,15,0.6,2,5,0.4,3,8,0.375,0,6,6,10,1,1,1,4,23,-11,1,2544,49.5,46.166666666666664,46.15,48.25,37.666666666666664,37.6,36.5,0,2024-01-27,2
22023,2544,22300669,2024-01-30,LAL @ ATL,L,36,7,17,0.412,2,6,0.333,4,9,0.444,2,7,9,8,1,1,3,1,20,-6,1,2544,45.25,43.833333333333336,46.25,48.35,38.666666666666664,37.8,36.7,0,2024-01-29,1
22023,2544,22300701,2024-02-03,LAL @ NYK,W,40,10,19,0.526,2,5,0.4,2,2,1.0,1,4,5,5,2,1,1,1,24,11,1,2544,43.75,45.333333333333336,44.05,48.575,38.333333333333336,36.8,36.8,0,2024-01-30,4
22023,2544,22300713,2024-02-05,LAL @ CHA,W,40,12,22,0.545,0,5,0.0,2,3,0.667,0,4,4,7,1,1,4,2,26,2,1,2544,42.5,47.416666666666664,45.75,48.575,37.666666666666664,35.6,35.9,0,2024-02-03,2
22023,2544,22300740,2024-02-08,LAL vs. DEN,L,35,9,20,0.45,2,6,0.333,5,5,1.0,1,8,9,7,1,1,2,0,25,-6,1,2544,49.75,44.666666666666664,49.0,49.9,34.666666666666664,35.0,35.5,1,2024-02-05,3
22023,2544,22300747,2024-02-09,LAL vs. NOP,W,38,6,13,0.462,2,2,1.0,7,8,0.875,1,3,4,14,1,1,2,2,21,15,1,2544,50.0,45.5,50.35,49.775,34.333333333333336,35.4,35.8,1,2024-02-08,1
22023,2544,22300776,2024-02-13,LAL vs. DET,W,31,9,15,0.6,3,6,0.5,4,4,1.0,0,1,1,8,0,0,4,0,25,9,1,2544,34.25,48.416666666666664,50.45,49.45,34.0,35.6,36.0,1,2024-02-09,4
22023,2544,22300813,2024-02-23,LAL vs. SAS,W,34,13,22,0.591,2,3,0.667,2,2,1.0,1,6,7,9,1,0,2,0,30,21,1,2544,52.25,55.833333333333336,53.1,52.475,36.0,36.8,36.7,1,2024-02-13,10
22023,2544,22300818,2024-02-25,LAL @ PHX,L,37,12,19,0.632,3,6,0.5,1,4,0.25,1,6,7,12,2,1,3,3,28,-8,1,2544,58.75,55.25,51.4,51.925,37.666666666666664,36.2,36.2,0,2024-02-23,2
22023,2544,22300848,2024-02-28,LAL @ LAC,W,37,13,21,0.619,7,12,0.583,1,1,1.0,1,5,6,8,0,2,3,2,34,11,1,2544,56.5,51.5,50.8,49.45,37.666666666666664,36.0,36.3,0,2024-02-25,3
22023,2544,22300856,2024-02-29,LAL vs. WAS,W,39,12,24,0.5,2,5,0.4,5,7,0.714,0,4,4,9,1,1,4,1,31,-5,1,2544,50.5,47.25,49.2,48.725,35.666666666666664,36.2,36.4,1,2024-02-28,1
22023,2544,22300869,2024-03-02,LAL vs. DEN,L,37,12,20,0.6,2,5,0.4,0,2,0.0,0,4,4,9,3,0,3,1,26,-1,1,2544,47.5,49.0,48.45,49.325,34.666666666666664,36.4,36.0,1,2024-02-29,2
22023,2544,22300884,2024-03-04,LAL vs. OKC,W,31,7,14,0.5,1,3,0.333,4,5,0.8,1,10,11,8,1,0,3,1,19,14,1,2544,43.75,49.333333333333336,51.85,48.125,35.0,36.6,35.8,1,2024-03-02,2
22023,2544,22300901,2024-03-06,LAL vs. SAC,L,36,10,16,0.625,1,4,0.25,10,10,1.0,0,5,5,13,1,0,3,0,31,-3,1,2544,55.75,50.333333333333336,52.45,48.975,38.0,36.2,36.4,1,2024-03-04,2
22023,2544,22300932,2024-03-10,LAL vs. MIN,W,38,10,16,0.625,2,4,0.5,7,9,0.778,0,8,8,9,0,0,4,1,29,14,1,2544,48.5,53.25,48.1,47.45,38.666666666666664,36.6,35.7,1,2024-03-06,4
22023,2544,22300954,2024-03-13,LAL @ SAC,L,40,6,16,0.375,2,8,0.25,4,6,0.667,1,12,13,9,2,0,5,3,18,-10,1,2544,46.75,52.666666666666664,48.25,47.525,35.666666666666664,36.6,35.5,0,2024-03-10,3
22023,2544,22300973,2024-03-16,LAL vs. GSW,L,38,15,23,0.652,3,5,0.6,7,8,0.875,3,5,8,9,1,1,4,1,40,-6,1,2544,64.5,48.416666666666664,50.2,47.675,35.0,35.6,35.1,1,2024-03-13,3
22023,2544,22300990,2024-03-18,LAL vs. ATL,W,29,10,14,0.714,2,5,0.4,3,3,1.0,0,7,7,10,0,0,2,0,25,20,1,2544,46.75,43.333333333333336,44.4,47.05,35.0,35.0,34.9,1,2024-03-16,2
22023,2544,22301018,2024-03-22,LAL vs. PHI,W,38,7,15,0.467,1,3,0.333,5,7,0.714,0,8,8,6,0,1,8,1,20,7,1,2544,34.0,46.583333333333336,45.5,47.55,37.0,36.6,36.1,1,2024-03-18,4
22023,2544,22301032,2024-03-24,LAL vs. IND,W,38,8,19,0.421,2,4,0.5,8,8,1.0,1,4,5,10,1,1,3,1,26,12,1,2544,49.25,47.083333333333336,46.8,51.775,36.0,34.8,36.1,1,2024-03-22,2
22023,2544,22301055,2024-03-27,LAL @ MEM,W,35,8,14,0.571,0,1,0.0,7,11,0.636,0,14,14,12,1,0,4,1,23,33,1,2544,56.5,48.083333333333336,46.8,52.05555555555556,35.666666666666664,34.4,35.888888888888886,0,2024-03-24,3
22023,2544,22301063,2024-03-29,LAL @ IND,L,35,6,12,0.5,0,3,0.0,4,4,1.0,1,9,10,8,0,0,5,1,16,-13,1,2544,35.5,42.75,45.15,51.5,33.666666666666664,34.6,36.0,0,2024-03-27,2
22023,2544,22301078,2024-03-31,LAL @ BKN,W,37,13,17,0.765,9,10,0.9,5,6,0.833,1,6,7,5,0,0,4,0,40,22,1,2544,52.25,47.333333333333336,49.7,53.785714285714285,34.0,34.8,36.142857142857146,0,2024-03-29,2
22023,2544,22301094,2024-04-02,LAL @ TOR,W,29,10,12,0.833,1,1,1.0,2,5,0.4,0,4,4,9,0,0,1,0,23,13,1,2544,40.5,46.0,49.6,54.041666666666664,33.666666666666664,35.6,36.0,0,2024-03-31,2
22023,2544,22301103,2024-04-03,LAL @ WAS,W,36,9,18,0.5,0,1,0.0,7,9,0.778,2,5,7,9,3,0,4,2,25,9,1,2544,49.25,51.916666666666664,56.75,56.75,36.0,37.4,37.4,0,2024-04-02,1
22023,2544,22301127,2024-04-06,LAL vs. CLE,W,36,10,18,0.556,1,5,0.2,3,5,0.6,0,5,5,12,1,1,5,1,24,10,1,2544,48.25,52.75,58.625,58.625,37.666666666666664,37.75,37.75,1,2024-04-03,3
22023,2544,22301155,2024-04-09,LAL vs. GSW,L,36,14,22,0.636,1,3,0.333,4,5,0.8,1,6,7,11,2,0,4,0,33,-6,1,2544,58.25,62.083333333333336,62.083333333333336,62.083333333333336,38.333333333333336,38.333333333333336,38.333333333333336,1,2024-04-06,3
22023,2544,22301177,2024-04-12,LAL @ MEM,W,41,13,20,0.65,3,7,0.429,8,11,0.727,2,7,9,5,2,0,8,1,37,-3,1,2544,51.75,64.0,64.0,64.0,39.5,39.5,39.5,0,2024-04-09,3
22023,2544,22301195,2024-04-14,LAL @ NOP,W,38,11,20,0.55,0,2,0.0,6,6,1.0,2,9,11,17,5,1,4,0,28,19,1,2544,76.25,76.25,76.25,76.25,38.0,38.0,38.0,0,2024-04-12,2
22023,201939,22300062,2023-10-24,GSW vs. PHX,L,31,8,20,0.4,4,14,0.286,7,7,1.0,1,4,5,1,1,0,2,5,27,-9,1,201939,34.75,43.5,42.4,40.75,32.333333333333336,31.8,32.1,1,,0
22023,201939,22300087,2023-10-27,GSW @ SAC,W,35,14,19,0.737,7,10,0.7,6,6,1.0,1,3,4,4,2,0,4,0,41,10,1,201939,52.0,50.833333333333336,45.75,41.85,32.0,31.8,32.6,0,2023-10-24,3
22023,201939,22300096,2023-10-29,GSW @ HOU,W,31,6,16,0.375,6,14,0.429,6,6,1.0,1,6,7,6,0,1,1,1,24,-2,1,201939,43.75,41.75,41.85,40.275,31.0,31.0,33.1,0,2023-10-27,2
22023,201939,22300108,2023-10-30,GSW @ NOP,W,30,15,22,0.682,7,13,0.538,5,7,0.714,0,5,5,5,2,0,3,1,42,13,1,201939,56.75,44.333333333333336,41.0,39.475,31.0,31.4,33.5,0,2023-10-29,1
22023,201939,22300126,2023-11-01,GSW vs. SAC,W,32,7,15,0.467,4,10,0.4,3,3,1.0,1,4,5,3,0,0,7,3,21,-6,1,201939,24.75,36.25,36.5,36.475,31.333333333333332,32.2,33.3,1,2023-10-30,2
22023,201939,22300005,2023-11-03,GSW @ OKC,W,31,9,15,0.6,5,10,0.5,7,7,1.0,3,5,8,7,2,0,3,1,30,5,1,201939,51.5,41.166666666666664,39.1,38.375,31.666666666666668,32.4,33.6,0,2023-11-01,2
22023,201939,22300142,2023-11-05,GSW @ CLE,L,31,8,16,0.5,7,11,0.636,5,6,0.833,0,2,2,4,1,0,6,0,28,-6,1,201939,32.5,35.416666666666664,37.95,38.075,32.666666666666664,33.4,34.2,0,2023-11-03,2
22023,201939,22300145,2023-11-06,GSW @ DET,W,33,12,26,0.462,7,17,0.412,3,4,0.75,0,2,2,4,0,0,3,1,34,17,1,201939,39.5,37.166666666666664,38.7,39.8,33.333333333333336,35.2,34.4,0,2023-11-05,1
22023,201939,22300169,2023-11-08,GSW @ DEN,L,34,6,17,0.353,6,13,0.462,5,5,1.0,1,4,5,4,1,0,3,2,23,-10,1,201939,34.25,39.25,37.95,40.0,34.333333333333336,35.6,34.8,0,2023-11-06,2
22023,201939,22300176,2023-11-11,GSW vs. CLE,L,33,9,24,0.375,4,14,0.286,8,8,1.0,1,2,3,2,1,1,4,1,30,-8,1,201939,37.75,39.916666666666664,36.45,40.05,36.333333333333336,34.4,34.8,1,2023-11-08,3
22023,201939,22300186,2023-11-12,GSW vs. MIN,L,36,11,25,0.44,5,13,0.385,11,12,0.917,1,4,5,3,1,0,5,2,38,-4,1,201939,45.75,39.25,37.65,40.775,37.0,34.8,35.5,1,2023-11-11,1
22023,201939,22300207,2023-11-18,GSW vs. OKC,L,40,8,21,0.381,5,11,0.455,4,4,1.0,0,7,7,3,0,0,2,2,25,0,1,201939,36.25,32.916666666666664,38.2,40.325,34.333333333333336,35.0,35.1,1,2023-11-12,6
22023,201939,22300224,2023-11-20,GSW vs. HOU,W,35,8,14,0.571,5,9,0.556,11,12,0.917,0,5,5,1,0,0,4,2,32,-3,1,201939,35.75,35.416666666666664,40.9,39.4,32.666666666666664,33.6,34.5,1,2023-11-18,2
22023,201939,22300236,2023-11-22,GSW @ PHX,L,28,6,15,0.4,1,8,0.125,3,3,1.0,0,3,3,6,0,0,2,2,16,-17,1,201939,26.75,39.666666666666664,42.05,40.65,33.333333333333336,34.0,34.5,0,2023-11-20,2
22023,201939,22300051,2023-11-24,GSW vs. SAS,W,35,11,20,0.55,7,14,0.5,6,6,1.0,0,3,3,6,1,0,6,2,35,4,1,201939,43.75,47.333333333333336,43.65,40.225,35.0,35.2,34.8,1,2023-11-22,2
22023,201939,22300060,2023-11-28,GSW @ SAC,L,37,8,20,0.4,4,12,0.333,9,9,1.0,3,7,10,6,0,1,5,5,29,7,1,201939,48.5,46.583333333333336,43.9,40.025,35.666666666666664,36.2,35.1,0,2023-11-24,4
22023,201939,22300273,2023-11-30,GSW vs. LAC,W,33,8,15,0.533,3,9,0.333,7,9,0.778,0,7,7,8,1,1,2,2,26,-4,1,201939,49.75,42.0,42.45,39.825,34.666666666666664,35.2,34.1,1,2023-11-28,2
22023,201939,22300280,2023-12-02,GSW @ LAC,L,37,7,18,0.389,4,9,0.444,4,4,1.0,1,3,4,11,0,0,2,0,22,2,1,201939,41.5,40.416666666666664,37.9,38.125,37.0,35.4,33.8,0,2023-11-30,2
22023,201939,22301214,2023-12-06,GSW vs. POR,W,34,8,18,0.444,5,13,0.385,10,11,0.909,0,5,5,1,0,0,4,2,31,4,1,201939,34.75,40.333333333333336,39.25,36.825,35.333333333333336,35.0,33.5,1,2023-12-02,4
22023,201939,22301222,2023-12-08,GSW @ OKC,L,40,10,20,0.5,6,12,0.5,8,8,1.0,0,6,6,3,1,0,3,0,34,-5,1,201939,45.0,37.75,36.8,36.5,35.333333333333336,34.4,33.3,0,2023-12-06,2
22023,201939,22300308,2023-12-12,GSW @ PHX,L,32,8,24,0.333,4,15,0.267,4,4,1.0,0,5,5,4,3,0,1,2,24,-15,1,201939,41.25,38.833333333333336,36.15,35.7,33.666666666666664,34.0,32.8,0,2023-12-08,4
22023,201939,22300325,2023-12-14,GSW @ LAC,L,34,5,17,0.294,3,13,0.231,4,4,1.0,0,4,4,4,0,0,1,3,17,-3,1,201939,27.0,32.583333333333336,37.2,37.225,33.333333333333336,33.0,33.1,0,2023-12-12,2
22023,201939,22300339,2023-12-16,GSW vs. BKN,W,35,14,22,0.636,6,8,0.75,3,3,1.0,0,3,3,1,0,3,3,1,37,7,1,201939,48.25,37.5,38.35,39.225,34.666666666666664,32.2,33.2,1,2023-12-14,2
22023,201939,22300348,2023-12-17,GSW @ POR,W,31,2,12,0.167,0,8,0.0,3,4,0.75,0,2,2,8,1,1,4,1,7,14,1,201939,22.5,36.916666666666664,34.4,38.45,32.0,32.0,32.8,0,2023-12-16,1
22023,201939,22300362,2023-12-19,GSW vs. BOS,W,38,11,21,0.524,6,11,0.545,5,5,1.0,0,3,3,6,0,0,4,5,33,8,1,201939,41.75,40.333333333333336,36.2,37.925,31.666666666666668,32.2,32.7,1,2023-12-17,2
22023,201939,22300386,2023-12-22,GSW vs. WAS,W,27,9,18,0.5,8,13,0.615,4,5,0.8,0,4,4,7,0,1,2,0,30,-1,1,201939,46.5,35.916666666666664,35.25,36.175,30.333333333333332,31.6,31.4,1,2023-12-19,3
22023,201939,22300399,2023-12-23,GSW vs. POR,W,30,11,18,0.611,2,7,0.286,3,3,1.0,0,3,3,2,0,0,1,1,27,4,1,201939,32.75,30.916666666666668,37.25,36.3,32.0,33.2,32.2,1,2023-12-22,1
22023,201939,22300402,2023-12-25,GSW @ DEN,L,34,7,21,0.333,3,13,0.231,1,1,1.0,1,1,2,4,1,1,3,4,18,-26,1,201939,28.5,32.333333333333336,40.1,37.525,33.666666666666664,34.2,32.5,0,2023-12-23,2
