SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_ID,PLAYER_NAME,fantasy_points
22023,1630173,22301190,"Apr 14, 2024",NYK vs. CHI,W,19,2,3,0.667,0,0,0.0,0,0,0.0,1,4,5,2,0,1,2,3,4,-2,1,1630173,Precious Achiuwa,14.25
22023,1630173,22301175,"Apr 12, 2024",NYK vs. BKN,W,8,2,2,1.0,1,1,1.0,0,0,0.0,0,3,3,0,0,0,0,0,5,3,1,1630173,Precious Achiuwa,8.75
22023,1630173,22301167,"Apr 11, 2024",NYK @ BOS,W,16,1,6,0.167,0,1,0.0,0,0,0.0,2,3,5,0,0,1,1,0,2,-9,1,1630173,Precious Achiuwa,10.25
22023,1630173,22301139,"Apr 07, 2024",NYK @ MIL,W,5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,5,1,1630173,Precious Achiuwa,0.0
22023,1630173,22301119,"Apr 05, 2024",NYK @ CHI,L,19,0,2,0.0,0,1,0.0,0,0,0.0,1,3,4,1,1,0,1,4,0,-2,1,1630173,Precious Achiuwa,7.5
22023,1630173,22301112,"Apr 04, 2024",NYK vs. SAC,W,9,0,2,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,0,1,3,0,-17,1,1630173,Precious Achiuwa,2.75
22023,1630173,22301096,"Apr 02, 2024",NYK @ MIA,L,27,1,4,0.25,0,0,0.0,0,0,0.0,3,3,6,0,1,0,0,2,2,-9,1,1630173,Precious Achiuwa,11.5
22023,1630173,22301082,"Mar 31, 2024",NYK vs. OKC,L,22,3,5,0.6,0,1,0.0,2,4,0.5,4,5,9,0,0,2,0,2,8,-13,1,1630173,Precious Achiuwa,25.25
22023,1630173,22301070,"Mar 29, 2024",NYK @ SAS,L,16,3,3,1.0,0,0,0.0,0,0,0.0,2,3,5,0,0,1,1,4,6,-30,1,1630173,Precious Achiuwa,14.25
22023,1630173,22301053,"Mar 27, 2024",NYK @ TOR,W,27,8,13,0.615,0,1,0.0,3,3,1.0,6,6,12,3,1,2,3,2,19,18,1,1630173,Precious Achiuwa,43.5
22023,1630173,22301035,"Mar 25, 2024",NYK vs. DET,W,26,3,5,0.6,0,0,0.0,3,6,0.5,5,11,16,1,1,1,2,2,9,3,1,1630173,Precious Achiuwa,33.5
22023,1630173,22301019,"Mar 23, 2024",NYK vs. BKN,W,7,0,2,0.0,0,1,0.0,0,2,0.0,2,1,3,1,0,0,0,0,0,-9,1,1630173,Precious Achiuwa,5.25
22023,1630173,22301009,"Mar 21, 2024",NYK @ DEN,L,25,4,5,0.8,1,1,1.0,0,0,0.0,0,5,5,3,0,2,0,2,9,-2,1,1630173,Precious Achiuwa,25.75
22023,1630173,22300988,"Mar 18, 2024",NYK @ GSW,W,18,2,4,0.5,0,0,0.0,2,2,1.0,5,4,9,1,0,0,1,0,6,-14,1,1630173,Precious Achiuwa,17.75
22023,1630173,22300975,"Mar 16, 2024",NYK @ SAC,W,20,1,2,0.5,0,0,0.0,0,0,0.0,1,4,5,4,0,1,1,3,2,2,1,1630173,Precious Achiuwa,16.25
22023,1630173,22300960,"Mar 14, 2024",NYK @ POR,W,24,2,3,0.667,0,0,0.0,0,0,0.0,3,4,7,2,2,0,0,1,4,-5,1,1630173,Precious Achiuwa,19.75
22023,1630173,22300939,"Mar 12, 2024",NYK vs. PHI,W,24,6,8,0.75,0,1,0.0,1,2,0.5,3,5,8,1,0,2,4,5,13,13,1,1630173,Precious Achiuwa,26.5
22023,1630173,22300927,"Mar 10, 2024",NYK vs. PHI,L,36,2,8,0.25,1,3,0.333,3,4,0.75,3,6,9,0,2,3,3,2,8,4,1,1630173,Precious Achiuwa,29.25
22023,1630173,22300912,"Mar 08, 2024",NYK vs. ORL,W,39,6,16,0.375,2,4,0.5,1,2,0.5,3,11,14,4,2,5,3,2,15,25,1,1630173,Precious Achiuwa,54.5
22023,1630173,22300889,"Mar 05, 2024",NYK vs. ATL,L,24,7,8,0.875,0,0,0.0,1,1,1.0,1,5,6,2,1,1,0,1,15,3,1,1630173,Precious Achiuwa,30.5
22023,1630173,22300876,"Mar 03, 2024",NYK @ CLE,W,22,6,8,0.75,1,1,1.0,1,3,0.333,3,1,4,0,2,3,2,3,14,12,1,1630173,Precious Achiuwa,30.0
22023,1630173,22300852,"Feb 29, 2024",NYK vs. GSW,L,26,1,3,0.333,0,1,0.0,1,4,0.25,4,4,8,1,0,2,2,2,3,-12,1,1630173,Precious Achiuwa,18.5
22023,1630173,22300837,"Feb 27, 2024",NYK vs. NOP,L,40,4,10,0.4,0,3,0.0,7,8,0.875,3,4,7,2,0,1,1,3,15,-18,1,1630173,Precious Achiuwa,28.75
22023,1630173,22300828,"Feb 26, 2024",NYK vs. DET,W,34,2,7,0.286,0,1,0.0,0,0,0.0,4,7,11,1,2,2,2,3,4,9,1,1630173,Precious Achiuwa,27.25
22023,1630173,22300816,"Feb 24, 2024",NYK vs. BOS,L,34,4,8,0.5,0,2,0.0,0,0,0.0,4,5,9,1,0,1,1,2,8,-13,1,1630173,Precious Achiuwa,22.75
22023,1630173,22300794,"Feb 22, 2024",NYK @ PHI,W,38,7,9,0.778,1,2,0.5,3,7,0.429,4,7,11,2,2,1,2,3,18,15,1,1630173,Precious Achiuwa,39.75
22023,1630173,22300778,"Feb 14, 2024",NYK @ ORL,L,43,8,16,0.5,1,2,0.5,6,7,0.857,10,4,14,5,0,0,1,1,23,-4,1,1630173,Precious Achiuwa,47.0
22023,1630173,22300765,"Feb 12, 2024",NYK @ HOU,L,39,4,8,0.5,0,1,0.0,0,1,0.0,9,8,17,0,0,3,3,4,8,3,1,1630173,Precious Achiuwa,35.25
22023,1630173,22300755,"Feb 10, 2024",NYK vs. IND,L,43,6,6,1.0,1,1,1.0,2,2,1.0,3,3,6,0,2,3,2,2,15,-12,1,1630173,Precious Achiuwa,33.5
22023,1630173,22300736,"Feb 08, 2024",NYK vs. DAL,L,41,6,9,0.667,1,2,0.5,0,0,0.0,3,13,16,3,0,1,3,5,13,-14,1,1630173,Precious Achiuwa,37.5
22023,1630173,22300722,"Feb 06, 2024",NYK vs. MEM,W,40,8,13,0.615,1,2,0.5,0,0,0.0,2,3,5,3,3,1,0,2,17,-1,1,1630173,Precious Achiuwa,36.75
22023,1630173,22300701,"Feb 03, 2024",NYK vs. LAL,L,42,4,11,0.364,0,3,0.0,2,2,1.0,4,4,8,0,0,1,1,2,10,-10,1,1630173,Precious Achiuwa,22.0
22023,1630173,22300685,"Feb 01, 2024",NYK vs. IND,W,43,5,16,0.313,0,3,0.0,2,4,0.5,8,8,16,0,4,2,2,4,12,7,1,1630173,Precious Achiuwa,44.0
22023,1630173,22300671,"Jan 30, 2024",NYK vs. UTA,W,40,8,13,0.615,0,3,0.0,2,2,1.0,1,4,5,1,0,2,0,3,18,14,1,1630173,Precious Achiuwa,31.75
22023,1630173,22300657,"Jan 29, 2024",NYK @ CHA,W,33,4,6,0.667,1,1,1.0,0,0,0.0,1,4,5,0,0,1,0,4,9,21,1,1630173,Precious Achiuwa,18.25
22023,1630173,22300643,"Jan 27, 2024",NYK vs. MIA,W,31,2,7,0.286,0,0,0.0,0,0,0.0,3,7,10,1,1,2,0,2,4,19,1,1630173,Precious Achiuwa,26.0
22023,1630173,22300631,"Jan 25, 2024",NYK vs. DEN,W,23,1,4,0.25,0,0,0.0,0,0,0.0,6,4,10,3,0,1,0,1,2,18,1,1630173,Precious Achiuwa,22.0
22023,1630173,22300615,"Jan 23, 2024",NYK @ BKN,W,21,3,6,0.5,0,1,0.0,0,0,0.0,4,5,9,2,0,0,0,1,6,13,1,1630173,Precious Achiuwa,20.25
22023,1630173,22300596,"Jan 20, 2024",NYK vs. TOR,W,25,9,10,0.9,0,0,0.0,0,0,0.0,4,7,11,0,0,1,3,4,18,13,1,1630173,Precious Achiuwa,31.75
22023,1630173,22300579,"Jan 18, 2024",NYK vs. WAS,W,9,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,1,2,-4,1,1630173,Precious Achiuwa,5.25
22023,1630173,22300573,"Jan 17, 2024",NYK vs. HOU,W,6,0,2,0.0,0,0,0.0,0,0,0.0,1,3,4,0,0,1,0,3,0,2,1,1630173,Precious Achiuwa,8.0
22023,1630173,22300557,"Jan 15, 2024",NYK vs. ORL,L,20,2,4,0.5,0,0,0.0,2,2,1.0,3,2,5,1,0,1,1,0,6,-4,1,1630173,Precious Achiuwa,15.75
22023,1630173,22300544,"Jan 13, 2024",NYK @ MEM,W,6,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,1,1,0,0,5,1,1630173,Precious Achiuwa,3.25
22023,1630173,22300530,"Jan 11, 2024",NYK @ DAL,L,16,3,3,1.0,0,0,0.0,1,2,0.5,1,5,6,0,1,0,2,4,7,3,1,1630173,Precious Achiuwa,14.5
22023,1630173,22300514,"Jan 09, 2024",NYK vs. POR,W,20,1,9,0.111,0,3,0.0,0,0,0.0,5,4,9,1,1,1,1,0,2,-3,1,1630173,Precious Achiuwa,18.75
22023,1630173,22300494,"Jan 06, 2024",NYK @ WAS,W,8,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-11,1,1630173,Precious Achiuwa,2.0
22023,1630173,22300483,"Jan 05, 2024",NYK @ PHI,W,13,2,3,0.667,1,2,0.5,0,0,0.0,2,1,3,0,0,1,1,0,5,10,1,1630173,Precious Achiuwa,10.75
22023,1630173,22300468,"Jan 03, 2024",NYK vs. CHI,W,11,2,2,1.0,0,0,0.0,0,0,0.0,2,1,3,1,0,1,0,2,4,-16,1,1630173,Precious Achiuwa,12.25
22023,1630173,22300451,"Jan 01, 2024",NYK vs. MIN,W,9,0,2,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,2,0,-3,1,1630173,Precious Achiuwa,3.75
22023,1630173,22300432,"Dec 29, 2023",TOR @ BOS,L,2,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,1,1,1630173,Precious Achiuwa,2.5
22023,1630173,22300416,"Dec 27, 2023",TOR @ WAS,W,11,1,2,0.5,0,0,0.0,1,2,0.5,0,1,1,0,1,1,1,0,3,5,1,1630173,Precious Achiuwa,8.25
22023,1630173,22300395,"Dec 23, 2023",TOR vs. UTA,L,21,3,7,0.429,0,3,0.0,2,2,1.0,1,1,2,1,0,2,0,1,8,-3,1,1630173,Precious Achiuwa,18.0
22023,1630173,22300382,"Dec 22, 2023",TOR @ PHI,L,16,2,9,0.222,0,2,0.0,0,2,0.0,3,3,6,1,2,0,1,2,4,-1,1,1630173,Precious Achiuwa,16.0
22023,1630173,22300369,"Dec 20, 2023",TOR vs. DEN,L,25,6,10,0.6,1,2,0.5,0,1,0.0,4,1,5,1,1,1,1,2,13,6,1,1630173,Precious Achiuwa,24.75
22023,1630173,22300354,"Dec 18, 2023",TOR vs. CHA,W,18,5,9,0.556,0,1,0.0,2,4,0.5,5,2,7,1,1,0,0,1,12,12,1,1630173,Precious Achiuwa,24.25
22023,1630173,22300330,"Dec 15, 2023",TOR vs. ATL,L,17,4,7,0.571,0,2,0.0,1,2,0.5,0,2,2,5,0,0,0,1,9,-9,1,1630173,Precious Achiuwa,19.0
22023,1630173,22300313,"Dec 13, 2023",TOR vs. ATL,W,17,2,5,0.4,1,3,0.333,2,2,1.0,1,6,7,1,1,2,2,0,7,-5,1,1630173,Precious Achiuwa,23.25
22023,1630173,22300297,"Dec 11, 2023",TOR @ NYK,L,21,3,8,0.375,1,4,0.25,2,2,1.0,0,5,5,3,1,0,1,4,9,-1,1,1630173,Precious Achiuwa,20.75
22023,1630173,22301216,"Dec 08, 2023",TOR @ CHA,L,22,7,10,0.7,3,4,0.75,0,0,0.0,4,6,10,1,0,0,4,4,17,5,1,1630173,Precious Achiuwa,27.0
22023,1630173,22301207,"Dec 06, 2023",TOR vs. MIA,L,13,4,7,0.571,1,3,0.333,0,0,0.0,0,3,3,2,1,0,1,0,9,-4,1,1630173,Precious Achiuwa,16.75
22023,1630173,22300276,"Dec 01, 2023",TOR vs. NYK,L,17,4,11,0.364,0,1,0.0,0,0,0.0,5,1,6,1,0,0,1,2,8,-22,1,1630173,Precious Achiuwa,16.0
22023,1630173,22300260,"Nov 29, 2023",TOR vs. PHX,W,18,5,10,0.5,1,1,1.0,3,4,0.75,6,4,10,1,2,0,1,2,14,6,1,1630173,Precious Achiuwa,31.0
22023,1630173,22300054,"Nov 28, 2023",TOR @ BKN,L,10,0,4,0.0,0,2,0.0,1,4,0.25,1,2,3,1,1,0,1,3,1,-2,1,1630173,Precious Achiuwa,7.25
22023,1630173,22300251,"Nov 26, 2023",TOR @ CLE,L,13,1,4,0.25,1,2,0.5,1,4,0.25,0,2,2,1,1,0,0,0,4,-15,1,1630173,Precious Achiuwa,10.0
22023,1630173,22300046,"Nov 24, 2023",TOR vs. CHI,W,18,3,4,0.75,0,0,0.0,2,2,1.0,3,4,7,4,0,3,2,0,8,-2,1,1630173,Precious Achiuwa,29.75
22023,1630173,22300038,"Nov 21, 2023",TOR @ ORL,L,15,2,4,0.5,0,1,0.0,1,2,0.5,2,4,6,4,1,0,3,3,5,-9,1,1630173,Precious Achiuwa,17.5
22023,1630173,22300211,"Nov 19, 2023",TOR vs. DET,W,19,5,10,0.5,2,4,0.5,0,2,0.0,3,3,6,5,0,0,0,1,12,17,1,1630173,Precious Achiuwa,27.0
22023,1630173,22300031,"Nov 17, 2023",TOR vs. BOS,L,24,2,4,0.5,0,2,0.0,1,2,0.5,0,9,9,1,2,0,1,1,5,-2,1,1630173,Precious Achiuwa,20.75
22023,1630173,22300195,"Nov 15, 2023",TOR vs. MIL,L,17,4,7,0.571,1,2,0.5,2,2,1.0,3,1,4,0,0,2,1,3,11,-3,1,1630173,Precious Achiuwa,21.0
22023,1630173,22300189,"Nov 13, 2023",TOR vs. WAS,W,19,5,8,0.625,0,1,0.0,0,0,0.0,1,3,4,1,1,0,2,1,10,8,1,1630173,Precious Achiuwa,16.5
22023,1630173,22300174,"Nov 11, 2023",TOR @ BOS,L,19,1,5,0.2,0,2,0.0,0,0,0.0,0,5,5,5,0,0,0,1,2,-12,1,1630173,Precious Achiuwa,15.75
22023,1630173,22300092,"Oct 28, 2023",TOR vs. PHI,L,18,3,10,0.3,0,1,0.0,0,0,0.0,3,4,7,3,0,1,1,1,6,5,1,1630173,Precious Achiuwa,21.25
22023,1630173,22300082,"Oct 27, 2023",TOR @ CHI,L,23,2,5,0.4,1,3,0.333,3,3,1.0,2,7,9,1,0,0,3,6,8,-22,1,1630173,Precious Achiuwa,17.75
22023,1630173,22300069,"Oct 25, 2023",TOR vs. MIN,W,24,4,9,0.444,0,1,0.0,0,0,0.0,3,5,8,0,0,0,2,1,8,-5,1,1630173,Precious Achiuwa,16.0
22023,1628389,22301189,"Apr 14, 2024",MIA vs. TOR,W,19,8,10,0.8,0,1,0.0,1,1,1.0,3,3,6,2,3,1,4,1,17,12,1,1628389,Bam Adebayo,32.5
22023,1628389,22301176,"Apr 12, 2024",MIA vs. TOR,W,25,8,10,0.8,1,2,0.5,2,4,0.5,1,5,6,3,0,0,0,1,19,9,1,1628389,Bam Adebayo,31.0
22023,1628389,22301161,"Apr 10, 2024",MIA vs. DAL,L,30,3,13,0.231,0,2,0.0,2,2,1.0,2,1,3,0,0,0,0,2,8,-20,1,1628389,Bam Adebayo,11.75
22023,1628389,22301147,"Apr 09, 2024",MIA @ ATL,W,48,4,8,0.5,2,2,1.0,0,0,0.0,0,7,7,7,3,1,5,2,10,12,1,1628389,Bam Adebayo,33.25
22023,1628389,22301133,"Apr 07, 2024",MIA @ IND,L,37,8,18,0.444,1,4,0.25,3,4,0.75,3,9,12,3,0,1,1,5,20,7,1,1628389,Bam Adebayo,41.5
22023,1628389,22301120,"Apr 05, 2024",MIA @ HOU,W,33,7,12,0.583,0,0,0.0,4,4,1.0,2,10,12,6,1,1,1,2,18,16,1,1628389,Bam Adebayo,46.0
22023,1628389,22301111,"Apr 04, 2024",MIA vs. PHI,L,29,6,15,0.4,1,1,1.0,1,1,1.0,4,7,11,3,0,1,2,2,14,-29,1,1628389,Bam Adebayo,33.25
22023,1628389,22301096,"Apr 02, 2024",MIA vs. NYK,W,33,6,9,0.667,0,0,0.0,3,4,0.75,2,7,9,1,1,0,1,0,15,13,1,1628389,Bam Adebayo,28.75
22023,1628389,22301081,"Mar 31, 2024",MIA @ WAS,W,37,6,12,0.5,0,2,0.0,10,12,0.833,0,10,10,5,2,1,5,2,22,10,1,1628389,Bam Adebayo,44.0
22023,1628389,22301068,"Mar 29, 2024",MIA vs. POR,W,26,9,12,0.75,2,3,0.667,1,3,0.333,0,12,12,9,2,1,4,3,21,29,1,1628389,Bam Adebayo,52.5
22023,1628389,22301044,"Mar 26, 2024",MIA vs. GSW,L,39,10,21,0.476,1,3,0.333,3,4,0.75,3,6,9,5,1,1,1,1,24,-4,1,1628389,Bam Adebayo,46.75
22023,1628389,22301029,"Mar 24, 2024",MIA vs. CLE,W,28,7,11,0.636,0,1,0.0,1,2,0.5,3,13,16,3,5,0,1,0,15,27,1,1628389,Bam Adebayo,48.5
22023,1628389,22301013,"Mar 22, 2024",MIA vs. NOP,L,30,4,7,0.571,1,2,0.5,3,4,0.75,1,9,10,1,0,2,0,1,12,-16,1,1628389,Bam Adebayo,32.0
22023,1628389,22300985,"Mar 18, 2024",MIA @ PHI,L,32,8,10,0.8,2,2,1.0,2,2,1.0,3,10,13,6,0,0,4,1,20,-19,1,1628389,Bam Adebayo,41.25
22023,1628389,22300977,"Mar 17, 2024",MIA @ DET,W,38,9,13,0.692,1,1,1.0,1,2,0.5,4,13,17,3,1,0,3,2,20,5,1,1628389,Bam Adebayo,44.75
22023,1628389,22300962,"Mar 15, 2024",MIA @ DET,W,29,10,14,0.714,1,1,1.0,1,3,0.333,3,6,9,2,2,3,0,1,22,17,1,1628389,Bam Adebayo,49.25
22023,1628389,22300949,"Mar 13, 2024",MIA vs. DEN,L,34,7,15,0.467,1,1,1.0,2,4,0.5,1,12,13,3,1,1,0,2,17,-12,1,1628389,Bam Adebayo,42.75
22023,1628389,22300926,"Mar 10, 2024",MIA vs. WAS,L,35,7,14,0.5,0,0,0.0,2,6,0.333,7,9,16,2,2,1,0,3,16,-9,1,1628389,Bam Adebayo,46.0
22023,1628389,22300914,"Mar 08, 2024",MIA @ OKC,L,31,1,9,0.111,0,0,0.0,3,4,0.75,4,6,10,4,1,2,4,1,5,-18,1,1628389,Bam Adebayo,27.5
22023,1628389,22300904,"Mar 07, 2024",MIA @ DAL,L,37,5,14,0.357,0,2,0.0,4,8,0.5,1,8,9,5,3,0,1,1,14,-5,1,1628389,Bam Adebayo,37.75
22023,1628389,22300888,"Mar 05, 2024",MIA vs. DET,W,35,8,17,0.471,0,0,0.0,2,3,0.667,2,5,7,1,1,1,1,2,18,8,1,1628389,Bam Adebayo,32.25
22023,1628389,22300867,"Mar 02, 2024",MIA vs. UTA,W,34,10,15,0.667,0,0,0.0,3,4,0.75,2,5,7,3,0,0,0,2,23,2,1,1628389,Bam Adebayo,36.25
22023,1628389,22300855,"Feb 29, 2024",MIA @ DEN,L,36,8,18,0.444,0,0,0.0,6,6,1.0,1,7,8,3,1,0,1,5,22,-3,1,1628389,Bam Adebayo,37.5
22023,1628389,22300842,"Feb 27, 2024",MIA @ POR,W,34,5,9,0.556,0,0,0.0,3,7,0.429,1,8,9,2,0,1,6,3,13,4,1,1628389,Bam Adebayo,24.25
22023,1628389,22300831,"Feb 26, 2024",MIA @ SAC,W,36,11,18,0.611,0,1,0.0,6,7,0.857,2,8,10,7,2,1,5,1,28,11,1,1628389,Bam Adebayo,53.0
22023,1628389,22300810,"Feb 23, 2024",MIA @ NOP,W,36,11,18,0.611,0,0,0.0,2,4,0.5,1,6,7,1,1,3,3,2,24,6,1,1628389,Bam Adebayo,42.25
22023,1628389,22300779,"Feb 14, 2024",MIA @ PHI,W,39,9,14,0.643,0,0,0.0,5,5,1.0,3,10,13,4,2,0,2,2,23,1,1,1628389,Bam Adebayo,47.25
22023,1628389,22300773,"Feb 13, 2024",MIA @ MIL,W,31,8,14,0.571,0,0,0.0,0,0,0.0,5,7,12,11,2,0,3,2,16,30,1,1628389,Bam Adebayo,48.5
22023,1628389,22300759,"Feb 11, 2024",MIA vs. BOS,L,34,7,18,0.389,0,0,0.0,8,8,1.0,3,10,13,4,2,2,2,2,22,3,1,1628389,Bam Adebayo,52.25
22023,1628389,22300730,"Feb 07, 2024",MIA vs. SAS,W,29,10,14,0.714,0,0,0.0,0,2,0.0,0,5,5,2,1,0,1,4,20,17,1,1628389,Bam Adebayo,30.25
22023,1628389,22300721,"Feb 06, 2024",MIA vs. ORL,W,30,7,9,0.778,0,0,0.0,0,0,0.0,2,6,8,3,0,1,3,3,14,32,1,1628389,Bam Adebayo,28.5
22023,1628389,22300708,"Feb 04, 2024",MIA vs. LAC,L,35,5,13,0.385,0,0,0.0,4,4,1.0,4,9,13,3,3,0,2,1,14,-8,1,1628389,Bam Adebayo,38.75
22023,1628389,22300689,"Feb 02, 2024",MIA @ WAS,W,33,8,14,0.571,0,0,0.0,4,7,0.571,2,12,14,1,0,1,4,3,20,-8,1,1628389,Bam Adebayo,38.0
22023,1628389,22300678,"Jan 31, 2024",MIA vs. SAC,W,32,8,14,0.571,0,0,0.0,0,0,0.0,2,9,11,4,0,0,0,4,16,2,1,1628389,Bam Adebayo,35.75
22023,1628389,22300661,"Jan 29, 2024",MIA vs. PHX,L,35,3,9,0.333,0,0,0.0,2,2,1.0,0,11,11,5,1,3,4,2,8,3,1,1628389,Bam Adebayo,36.25
22023,1628389,22300643,"Jan 27, 2024",MIA @ NYK,L,33,6,10,0.6,0,0,0.0,0,0,0.0,3,10,13,1,0,0,2,1,12,-20,1,1628389,Bam Adebayo,27.75
22023,1628389,22300630,"Jan 25, 2024",MIA vs. BOS,L,29,8,14,0.571,0,0,0.0,3,4,0.75,1,4,5,2,1,1,0,0,19,-28,1,1628389,Bam Adebayo,33.25
22023,1628389,22300621,"Jan 24, 2024",MIA vs. MEM,L,40,4,13,0.308,0,1,0.0,7,11,0.636,3,12,15,6,1,6,0,3,15,3,1,1628389,Bam Adebayo,62.75
22023,1628389,22300601,"Jan 21, 2024",MIA @ ORL,L,34,8,17,0.471,0,1,0.0,6,6,1.0,6,5,11,7,2,0,5,3,22,-15,1,1628389,Bam Adebayo,45.25
22023,1628389,22300587,"Jan 19, 2024",MIA vs. ATL,L,39,7,15,0.467,0,0,0.0,7,8,0.875,2,7,9,6,1,0,3,4,21,8,1,1628389,Bam Adebayo,40.25
22023,1628389,22300574,"Jan 17, 2024",MIA @ TOR,L,36,7,13,0.538,0,0,0.0,2,3,0.667,1,4,5,4,1,0,2,3,16,-23,1,1628389,Bam Adebayo,28.25
22023,1628389,22300562,"Jan 15, 2024",MIA @ BKN,W,44,5,17,0.294,0,1,0.0,1,2,0.5,2,18,20,4,1,1,2,2,11,-3,1,1628389,Bam Adebayo,45.0
22023,1628389,22300551,"Jan 14, 2024",MIA vs. CHA,W,35,9,17,0.529,0,1,0.0,6,8,0.75,0,10,10,7,0,1,2,3,24,5,1,1628389,Bam Adebayo,48.0
22023,1628389,22300535,"Jan 12, 2024",MIA vs. ORL,W,39,8,17,0.471,0,0,0.0,5,6,0.833,4,7,11,7,0,1,4,3,21,17,1,1628389,Bam Adebayo,44.25
22023,1628389,22300522,"Jan 10, 2024",MIA vs. OKC,L,37,9,16,0.563,0,0,0.0,7,7,1.0,5,6,11,6,0,2,1,1,25,-6,1,1628389,Bam Adebayo,52.75
22023,1628389,22300509,"Jan 08, 2024",MIA vs. HOU,W,32,9,12,0.75,0,0,0.0,4,7,0.571,1,11,12,3,1,0,3,4,22,12,1,1628389,Bam Adebayo,40.5
22023,1628389,22300489,"Jan 05, 2024",MIA @ PHX,L,36,11,19,0.579,0,0,0.0,6,7,0.857,2,8,10,1,0,1,1,2,28,-16,1,1628389,Bam Adebayo,44.0
22023,1628389,22300475,"Jan 03, 2024",MIA @ LAL,W,38,5,14,0.357,0,1,0.0,5,6,0.833,3,4,7,5,3,0,2,4,15,12,1,1628389,Bam Adebayo,35.25
22023,1628389,22300458,"Jan 01, 2024",MIA @ LAC,L,36,6,17,0.353,0,2,0.0,9,13,0.692,3,12,15,4,0,0,3,3,21,-12,1,1628389,Bam Adebayo,42.75
22023,1628389,22300439,"Dec 30, 2023",MIA @ UTA,L,37,7,13,0.538,0,0,0.0,14,20,0.7,3,13,16,3,3,3,4,1,28,-3,1,1628389,Bam Adebayo,63.5
22023,1628389,22300426,"Dec 28, 2023",MIA @ GSW,W,36,7,13,0.538,0,0,0.0,3,4,0.75,2,9,11,4,0,0,0,2,17,8,1,1628389,Bam Adebayo,36.75
22023,1628389,22300404,"Dec 25, 2023",MIA vs. PHI,W,36,9,15,0.6,0,0,0.0,8,12,0.667,3,12,15,5,0,3,4,1,26,0,1,1628389,Bam Adebayo,57.25
22023,1628389,22300384,"Dec 22, 2023",MIA vs. ATL,W,38,5,14,0.357,0,1,0.0,8,10,0.8,2,9,11,6,2,0,6,2,18,10,1,1628389,Bam Adebayo,38.75
22023,1628389,22300366,"Dec 20, 2023",MIA @ ORL,W,30,7,15,0.467,0,0,0.0,4,5,0.8,0,7,7,2,1,0,1,4,18,-6,1,1628389,Bam Adebayo,30.75
22023,1628389,22300353,"Dec 18, 2023",MIA vs. MIN,L,36,10,22,0.455,0,0,0.0,2,3,0.667,3,3,6,6,1,1,4,3,22,-3,1,1628389,Bam Adebayo,39.5
22023,1628389,22300267,"Nov 30, 2023",MIA vs. IND,W,12,3,9,0.333,0,0,0.0,1,2,0.5,0,4,4,2,0,0,0,1,7,-2,1,1628389,Bam Adebayo,15.0
22023,1628389,22300056,"Nov 28, 2023",MIA vs. MIL,L,42,13,27,0.481,0,0,0.0,5,7,0.714,2,8,10,5,0,2,2,3,31,-16,1,1628389,Bam Adebayo,55.0
22023,1628389,22300045,"Nov 24, 2023",MIA @ NYK,L,35,8,16,0.5,0,1,0.0,5,6,0.833,2,10,12,2,2,0,2,4,21,0,1,1628389,Bam Adebayo,41.0
22023,1628389,22300220,"Nov 20, 2023",MIA @ CHI,W,30,8,14,0.571,0,0,0.0,7,9,0.778,3,8,11,6,1,0,1,3,23,7,1,1628389,Bam Adebayo,46.75
22023,1628389,22300204,"Nov 18, 2023",MIA @ CHI,L,36,8,12,0.667,0,0,0.0,8,8,1.0,1,9,10,5,0,0,3,3,24,-1,1,1628389,Bam Adebayo,41.0
22023,1628389,22300200,"Nov 16, 2023",MIA vs. BKN,W,34,8,15,0.533,0,0,0.0,4,4,1.0,2,5,7,4,2,0,2,2,20,-6,1,1628389,Bam Adebayo,36.75
22023,1628389,22300017,"Nov 14, 2023",MIA @ CHA,W,36,8,16,0.5,0,0,0.0,5,6,0.833,0,11,11,4,3,1,1,3,21,1,1,1628389,Bam Adebayo,48.75
22023,1628389,22300184,"Nov 12, 2023",MIA @ SAS,W,34,10,20,0.5,0,0,0.0,4,5,0.8,4,7,11,6,3,0,0,0,24,-10,1,1628389,Bam Adebayo,52.75
22023,1628389,22300175,"Nov 11, 2023",MIA @ ATL,W,39,9,12,0.75,0,0,0.0,8,8,1.0,4,13,17,4,2,2,3,2,26,-5,1,1628389,Bam Adebayo,60.25
22023,1628389,22300164,"Nov 08, 2023",MIA @ MEM,W,36,8,15,0.533,0,0,0.0,14,16,0.875,0,11,11,1,1,3,4,5,30,15,1,1628389,Bam Adebayo,52.25
